id_cliente,mes_ingresso,resposta,loja,idade,sexo,flag_aposentado,flag_bolsa_familia,flag_emprego_formal,flag_socio,qtd_consultas,rating_1,rating_2
168010,11,NA,121,59,f,0,1,0,0,0,D,8359
168011,11,NA,99,55,m,0,0,1,1,0,C,9640
168012,11,NA,94,75,f,1,0,0,0,0,B,8474
168013,11,NA,130,19,m,0,0,0,0,0,D,8198
168014,11,NA,26,52,f,0,0,0,0,0,E,8081
168015,11,NA,93,61,NA,1,0,0,0,2,E,9023
168016,11,NA,15,39,f,0,0,1,0,0,E,8808
168017,11,NA,135,26,f,0,0,0,0,0,C,6921
168018,11,NA,120,61,f,0,0,0,0,1,A,9091
168019,11,NA,55,20,m,0,0,0,0,0,B,8133
168020,11,NA,20,34,m,0,0,0,0,0,E,7473
168021,11,NA,69,18,f,0,0,0,0,0,D,7480
168022,11,NA,33,29,m,0,0,0,0,0,B,8542
168023,11,NA,8,28,f,0,1,0,0,0,D,6974
168024,11,NA,86,48,m,0,0,0,0,0,E,7450
168025,11,NA,118,55,f,0,0,0,0,0,D,8378
168026,11,NA,59,48,f,0,0,1,0,0,E,7990
168027,11,NA,135,39,f,0,0,0,0,0,C,8881
168028,11,NA,67,18,f,0,0,0,0,0,C,7622
168029,11,NA,67,21,f,0,0,0,0,0,E,8488
168030,11,NA,93,44,m,0,0,0,1,0,D,9474
168031,11,NA,110,34,f,0,0,0,0,0,E,6523
168032,11,NA,12,18,f,0,0,1,0,0,D,5495
168033,11,NA,85,34,f,0,0,0,0,0,C,8540
168034,11,NA,35,31,m,0,0,0,0,0,E,8946
168035,11,NA,21,35,m,0,0,1,0,0,D,8954
168036,11,NA,97,36,m,0,0,1,0,0,D,8478
168037,11,NA,123,41,f,0,1,0,0,0,D,8764
168038,11,NA,72,32,f,0,0,0,0,0,E,9375
168039,11,NA,58,18,m,0,0,0,0,0,C,6889
168040,11,NA,35,27,f,0,0,1,1,0,C,8443
168041,11,NA,120,38,m,0,0,1,0,0,C,8238
168042,11,NA,12,19,NA,NA,NA,NA,NA,NA,NA,7531
168043,11,NA,10,43,f,0,0,0,0,0,A,9093
168044,11,NA,122,37,f,1,1,0,0,1,E,6850
168045,11,NA,40,22,m,0,0,0,0,0,E,8620
168046,11,NA,122,48,f,0,1,1,0,0,E,8303
168047,11,NA,95,19,f,0,0,0,0,0,E,8179
168048,11,NA,64,18,f,0,0,0,0,0,D,7480
168049,11,NA,129,32,m,0,0,0,0,0,A,8779
168050,11,NA,134,21,m,0,0,1,0,0,D,8168
168051,11,NA,23,36,f,0,1,0,0,0,A,9213
168052,11,NA,104,20,f,0,0,0,0,0,B,8508
168053,11,NA,44,74,m,0,0,0,0,3,C,9382
168054,11,NA,18,58,f,0,1,1,0,0,C,8428
168055,11,NA,18,56,f,0,0,1,0,0,D,8995
168056,11,NA,120,22,m,0,0,0,0,0,D,9134
168057,11,NA,91,18,f,0,0,0,0,0,D,8244
168058,11,NA,127,18,f,0,0,0,0,0,E,8275
168059,11,NA,135,18,f,0,0,0,0,0,C,7627
168060,11,NA,43,18,m,0,0,0,0,0,D,7830
168061,11,NA,41,59,f,0,0,0,0,0,B,9404
168062,11,NA,101,38,f,0,0,1,0,2,E,8969
168063,11,NA,61,43,f,0,0,0,0,0,A,9671
168064,11,NA,102,64,m,0,0,0,1,0,C,9240
168065,11,NA,135,41,f,0,0,1,0,0,D,7957
168066,11,NA,130,18,m,0,0,1,0,0,D,8167
168067,11,NA,135,35,m,0,0,1,0,0,B,6278
168068,11,NA,23,37,f,0,1,0,0,0,C,8845
168069,11,NA,96,63,f,1,0,0,0,1,B,8944
168070,11,NA,55,48,f,0,0,1,0,0,E,8609
168071,11,NA,122,57,f,0,0,0,0,0,C,9334
168072,11,NA,87,18,m,0,0,0,0,0,D,7330
168073,11,NA,135,29,f,0,0,0,0,0,E,8324
168074,11,NA,62,34,f,1,0,1,0,0,D,8467
168075,11,NA,74,35,f,0,0,1,0,0,E,6759
168076,11,NA,27,18,f,0,0,1,0,0,C,8371
168077,11,NA,122,35,m,0,1,0,0,0,A,8483
168078,11,NA,38,35,f,0,0,1,0,0,E,9535
168079,11,NA,93,24,m,0,0,1,0,0,E,NA
168080,11,NA,113,48,f,0,0,0,0,0,E,7323
168081,11,NA,73,35,f,0,0,1,0,0,C,9714
168082,11,NA,30,18,m,0,0,0,0,0,D,7972
168083,11,NA,71,40,f,0,1,0,0,1,D,7103
168084,11,NA,25,35,m,0,0,0,0,0,D,8393
168085,11,NA,113,63,f,1,0,0,0,0,C,8091
168086,11,NA,113,63,f,1,0,1,0,0,B,8086
168087,11,NA,30,19,f,0,0,0,0,0,D,8308
168088,11,NA,135,37,f,0,0,1,0,0,E,7204
168089,11,NA,71,38,f,0,0,1,0,0,E,7689
168090,11,NA,43,32,f,0,0,1,0,0,E,8325
168091,11,NA,12,19,f,0,0,0,0,0,D,8401
168092,11,NA,100,19,m,0,0,0,0,0,D,8051
168093,11,NA,43,30,f,0,0,1,0,0,E,7150
168094,11,NA,135,35,m,0,0,1,0,0,A,9446
168095,11,NA,78,18,f,0,0,0,0,0,D,7480
168096,11,NA,14,19,f,0,0,0,0,0,D,8339
168097,11,NA,23,35,f,0,0,1,1,0,A,9256
168098,11,NA,14,18,NA,0,0,0,0,0,D,7547
168099,11,NA,134,31,m,0,0,1,0,0,E,8102
168100,11,NA,10,40,m,0,0,1,0,0,E,7028
168101,11,NA,86,35,m,0,0,1,0,0,C,8419
168102,11,NA,20,31,m,0,0,1,0,0,E,8829
168103,11,NA,104,33,f,0,0,0,0,0,C,8129
168104,11,NA,43,66,f,0,0,0,0,0,B,9340
168105,11,NA,94,19,m,0,0,0,0,0,E,8222
168106,11,NA,59,41,f,0,0,0,0,0,E,8974
168107,11,NA,113,39,f,0,1,1,0,0,E,7948
168108,11,NA,14,19,f,0,0,0,0,0,D,8148
168109,11,NA,1,31,m,0,0,1,0,0,C,8762
168110,11,NA,94,34,m,0,0,1,0,0,E,8573
168111,11,NA,78,18,f,0,0,0,0,3,D,7480
168112,11,NA,109,54,f,0,0,0,0,0,E,8157
168113,11,NA,91,31,m,0,0,1,1,0,E,4049
168114,11,NA,32,38,f,0,0,1,0,0,A,9359
168115,11,NA,86,32,m,0,0,0,0,0,A,8278
168116,11,NA,102,32,m,0,0,1,0,0,E,9527
168117,11,NA,135,33,m,0,0,1,0,0,E,7279
168118,11,NA,121,38,f,0,1,1,0,0,E,7886
168119,11,NA,6,36,m,0,0,1,0,0,C,8369
168120,11,NA,21,28,m,0,0,0,1,0,C,9875
168121,11,NA,100,18,f,0,0,0,0,0,D,7326
168122,11,NA,11,18,f,0,0,0,0,0,D,8189
168123,11,NA,78,65,NA,1,1,0,0,0,B,8602
168124,11,NA,97,36,m,0,0,0,0,0,E,7276
168125,11,NA,20,28,f,0,0,0,0,0,C,8561
168126,11,NA,46,20,m,0,0,0,0,0,D,8255
168127,11,NA,96,57,m,1,1,0,0,4,E,9062
168128,11,NA,66,58,f,0,0,0,0,0,B,9659
168129,11,NA,59,40,m,0,0,1,1,0,E,8670
168130,11,NA,32,40,m,1,0,0,0,3,E,8117
168131,11,NA,130,33,f,0,1,0,0,0,C,2973
168132,11,NA,35,50,f,0,0,0,0,0,D,9333
168133,11,NA,26,39,m,0,0,0,1,0,E,8608
168134,11,NA,135,33,m,0,0,1,0,0,D,8205
168135,11,NA,25,39,f,0,1,0,0,0,D,7376
168136,11,NA,48,36,f,0,0,1,0,0,D,9395
168137,11,NA,49,67,m,0,0,1,0,0,C,8639
168138,11,NA,21,33,m,0,0,0,1,0,E,8175
168139,11,NA,26,45,NA,0,0,0,1,0,E,8671
168140,11,NA,95,37,f,0,0,1,0,0,E,8297
168141,11,NA,90,30,f,0,0,1,1,0,E,8884
168142,11,NA,79,31,m,0,0,0,1,0,E,7943
168143,11,NA,40,21,f,0,0,0,0,0,E,8181
168144,11,NA,79,31,m,0,0,1,0,0,C,8786
168145,11,NA,4,31,m,0,0,1,0,0,E,5726
168146,11,NA,43,33,f,0,0,0,1,1,B,9465
168147,11,NA,59,42,f,0,0,0,0,0,E,7423
168148,11,NA,7,18,NA,NA,NA,NA,NA,NA,NA,8268
168149,11,NA,11,53,f,0,0,0,0,0,D,8771
168150,11,NA,10,44,f,0,0,0,0,0,C,8260
168151,11,NA,106,40,f,0,1,0,0,0,C,8538
168152,11,NA,21,24,m,1,0,1,0,4,C,8515
168153,11,NA,78,21,NA,NA,NA,NA,NA,NA,NA,8202
168154,11,NA,105,36,f,0,0,1,0,0,D,9436
168155,11,NA,90,18,NA,NA,NA,NA,NA,NA,NA,8104
168156,11,NA,43,31,f,0,1,1,0,0,E,8390
168157,11,NA,26,40,f,1,0,1,0,1,D,8394
168158,11,NA,85,30,f,0,0,0,0,0,C,8803
168159,11,NA,43,20,m,0,0,1,0,0,E,8624
168160,11,NA,11,30,m,0,0,1,0,0,E,7886
168161,11,NA,67,21,f,0,0,0,0,0,C,8609
168162,11,NA,79,22,NA,NA,NA,NA,NA,NA,NA,7513
168163,11,NA,90,18,m,0,0,0,0,0,D,7368
168164,11,NA,121,37,f,0,0,1,0,0,E,9115
168165,11,NA,18,57,f,1,0,0,1,0,A,9763
168166,11,NA,15,40,f,0,0,1,0,0,E,8684
168167,11,NA,15,56,f,1,0,0,1,2,E,9283
168168,11,NA,40,62,f,1,0,1,0,0,A,9608
168169,11,NA,67,44,f,0,1,1,0,0,A,9334
168170,11,NA,106,33,f,0,0,1,0,0,C,9308
168171,11,NA,35,31,m,0,0,1,1,3,A,9708
168172,11,NA,126,38,m,0,0,1,1,0,E,6942
168173,11,NA,67,21,m,0,0,0,0,0,E,8184
168174,11,NA,41,30,f,0,0,0,0,0,C,8557
168175,11,NA,32,32,m,0,0,1,0,0,C,9460
168176,11,NA,26,59,NA,0,0,1,1,0,D,8600
168177,11,NA,130,19,NA,NA,NA,NA,NA,NA,NA,9083
168178,11,NA,43,31,f,0,0,0,0,0,E,9021
168179,11,NA,110,40,f,0,0,0,0,0,E,9003
168180,11,NA,80,41,f,0,1,0,0,0,B,9190
168181,11,NA,20,30,m,0,0,0,0,7,C,8658
168182,11,NA,90,35,m,0,0,1,0,0,C,9132
168183,11,NA,71,65,m,0,0,1,0,0,D,8509
168184,11,NA,100,18,NA,NA,NA,NA,NA,NA,NA,7480
168185,11,NA,86,34,m,0,0,1,0,0,D,9416
168186,11,NA,118,52,m,0,0,1,0,0,C,9183
168187,11,NA,106,63,f,0,0,0,0,0,D,8628
168188,11,NA,107,34,m,0,0,0,0,0,E,8569
168189,11,NA,96,37,f,0,1,1,0,0,C,7415
168190,11,NA,21,70,m,0,0,0,0,0,B,8764
168191,11,NA,35,24,m,0,0,0,0,0,D,9497
168192,11,NA,95,36,m,0,0,0,0,0,E,7876
168193,11,NA,44,18,NA,NA,NA,NA,NA,NA,NA,7940
168194,11,NA,40,20,m,0,0,1,0,0,B,7292
168195,11,NA,17,19,NA,NA,NA,NA,NA,NA,NA,8552
168196,11,NA,14,20,NA,NA,NA,NA,NA,NA,NA,7660
168197,11,NA,66,49,m,0,0,1,0,0,D,8285
168198,11,NA,25,36,f,0,0,0,0,0,E,7928
168199,11,NA,1,34,m,0,0,1,0,3,E,8302
168200,11,NA,16,51,f,0,0,0,0,0,A,7543
168201,11,NA,56,18,NA,NA,NA,NA,NA,NA,NA,7505
168202,11,NA,94,30,m,0,0,0,0,0,E,7833
168203,11,NA,91,18,NA,NA,NA,NA,NA,NA,NA,7480
168204,11,NA,125,20,m,0,0,0,0,0,C,7957
168205,11,NA,120,34,m,0,0,1,0,0,C,7826
168206,11,NA,5,41,f,0,0,0,0,0,C,8771
168207,11,NA,135,34,f,0,0,0,0,0,E,7987
168208,11,NA,4,30,f,0,0,1,1,0,E,8274
168209,11,NA,134,42,m,0,0,1,0,1,B,9654
168210,11,NA,104,22,f,0,0,0,0,0,E,8181
168211,11,NA,109,73,f,1,0,0,1,12,E,9139
168212,11,NA,130,19,NA,NA,NA,NA,NA,NA,NA,7480
168213,11,NA,130,18,f,0,0,0,0,1,C,8158
168214,11,NA,98,34,f,0,0,0,0,1,E,7875
168215,11,NA,15,78,m,1,0,0,0,0,A,9564
168216,11,NA,103,19,NA,NA,NA,NA,NA,NA,NA,7480
168217,11,NA,26,58,f,0,0,1,0,0,C,9053
168218,11,NA,1,40,f,0,1,0,0,0,E,8434
168219,11,NA,26,44,f,0,0,1,0,0,C,9492
168220,11,NA,95,37,f,0,1,1,0,0,E,7912
168221,11,NA,5,44,NA,0,0,1,0,0,E,8352
168222,11,NA,44,21,m,0,0,0,0,0,E,7777
168223,11,NA,122,41,f,0,1,1,0,0,C,8630
168224,11,NA,32,18,NA,NA,NA,NA,NA,NA,NA,8727
168225,11,NA,94,19,f,0,0,0,0,2,E,8361
168226,11,NA,18,42,f,0,0,1,0,0,D,9429
168227,11,NA,48,26,m,0,0,0,0,2,A,8819
168228,11,NA,117,31,m,0,0,0,0,0,E,9365
168229,11,NA,135,34,f,0,1,1,0,0,E,7227
168230,11,NA,38,35,m,0,0,1,0,0,C,7577
168231,11,NA,69,20,f,0,0,1,0,0,C,8174
168232,11,NA,57,36,f,0,0,1,0,1,C,9178
168233,11,NA,95,22,m,0,0,0,0,0,E,7904
168234,11,NA,41,30,m,0,0,1,0,0,A,9197
168235,11,NA,32,18,NA,NA,NA,NA,NA,NA,NA,8538
168236,11,NA,40,22,m,0,0,1,0,0,E,8339
168237,11,NA,34,32,m,0,0,1,0,0,D,9128
168238,11,NA,12,27,f,0,0,1,0,0,D,6054
168239,11,NA,21,30,f,0,0,1,0,0,D,9158
168240,11,NA,3,30,f,0,0,0,0,0,D,9479
168241,11,NA,93,33,m,0,0,1,1,0,D,7990
168242,11,NA,32,18,NA,NA,NA,NA,NA,NA,NA,7092
168243,11,NA,102,19,NA,NA,NA,NA,NA,NA,NA,8380
168244,11,NA,70,33,f,0,1,0,0,0,D,5625
168245,11,NA,89,18,NA,NA,NA,NA,NA,NA,NA,8617
168246,11,NA,37,18,NA,NA,NA,NA,NA,NA,NA,7480
168247,11,NA,65,32,m,0,0,1,1,0,C,8815
168248,11,NA,69,18,NA,NA,NA,NA,NA,NA,NA,7930
168249,11,NA,113,32,m,0,0,1,0,0,C,8876
168250,11,NA,89,19,m,0,0,1,0,0,E,8459
168251,11,NA,130,18,NA,NA,NA,NA,NA,NA,NA,8308
168252,11,NA,11,30,m,0,0,1,0,0,C,7891
168253,11,NA,78,18,NA,NA,NA,NA,NA,NA,NA,7594
168254,11,NA,122,23,m,0,0,1,0,1,E,8471
168255,11,NA,54,30,f,0,0,1,0,1,D,9473
168256,11,NA,43,29,m,0,0,0,0,0,D,8711
168257,11,NA,57,37,NA,0,0,0,1,0,A,9435
168258,11,NA,122,35,f,0,1,0,0,0,C,8138
168259,11,NA,21,29,f,0,0,1,0,1,D,8843
168260,11,NA,1,30,m,0,0,1,1,0,C,7860
168261,11,NA,49,29,m,0,0,1,0,2,E,7146
168262,11,NA,38,29,f,0,0,0,0,0,B,8527
168263,11,NA,94,29,f,0,0,0,1,0,C,9224
168264,11,NA,127,18,m,0,0,0,0,0,E,NA
168265,11,NA,66,54,f,1,0,1,0,0,D,8013
168266,11,NA,112,19,NA,NA,NA,NA,NA,NA,NA,8183
168267,11,NA,43,20,NA,NA,NA,NA,NA,NA,NA,8179
168268,11,NA,109,39,m,0,0,1,0,1,E,8687
168269,11,NA,70,48,m,0,0,1,0,0,A,8287
168270,11,NA,38,21,f,0,0,0,0,0,C,8480
168271,11,NA,104,18,f,0,0,0,0,0,A,9254
168272,11,NA,121,38,m,0,0,0,0,0,E,6309
168273,11,NA,127,26,m,0,0,0,0,0,E,7734
168274,11,NA,68,18,NA,NA,NA,NA,NA,NA,NA,7480
168275,11,NA,25,36,m,0,0,1,0,0,E,7365
168276,11,NA,97,30,m,0,0,1,1,0,D,8007
168277,11,NA,32,44,f,0,0,0,0,0,E,8481
168278,11,NA,40,20,m,0,0,0,0,0,C,7827
168279,11,NA,14,20,NA,NA,NA,NA,NA,NA,NA,8418
168280,11,NA,26,62,f,1,0,1,0,1,C,9349
168281,11,NA,76,42,f,0,1,0,0,0,C,9547
168282,11,NA,49,18,NA,NA,NA,NA,NA,NA,NA,8452
168283,11,NA,106,30,m,0,0,1,0,0,B,9322
168284,11,NA,97,46,m,0,0,1,0,0,E,7015
168285,11,NA,35,46,f,0,0,0,0,0,A,9678
168286,11,NA,4,29,m,0,0,1,0,0,D,8107
168287,11,NA,38,29,f,0,0,0,1,0,E,9191
168288,11,NA,112,53,f,0,1,0,0,0,D,8717
168289,11,NA,22,30,m,0,0,1,0,1,E,8970
168290,11,NA,32,37,f,0,0,0,0,0,C,8059
168291,11,NA,43,38,f,0,0,1,0,0,E,8117
168292,11,NA,35,52,f,0,0,0,0,0,B,8967
168293,11,NA,8,18,NA,NA,NA,NA,NA,NA,NA,7913
168294,11,NA,99,45,m,0,0,0,0,0,A,9296
168295,11,NA,38,49,f,0,0,1,0,0,A,9632
168296,11,NA,83,65,f,0,1,0,0,0,B,9170
168297,11,NA,67,18,f,0,0,0,0,0,C,7847
168298,11,NA,4,30,f,0,0,1,0,0,E,7305
168299,11,NA,122,38,f,0,1,0,0,1,D,8065
168300,11,NA,33,35,m,0,0,0,0,0,B,7671
168301,11,NA,79,20,NA,NA,NA,NA,NA,NA,NA,6842
168302,11,NA,49,49,f,0,0,0,0,0,B,9680
168303,11,NA,110,30,f,0,0,1,0,0,A,9561
168304,11,NA,94,19,m,0,0,1,0,0,E,7431
168305,11,NA,46,33,m,0,0,0,0,0,E,7994
168306,11,NA,113,34,f,0,0,0,0,0,E,8506
168307,11,NA,38,51,f,0,0,1,0,0,A,8913
168308,11,NA,106,31,m,0,0,1,0,0,E,8192
168309,11,NA,15,39,f,0,0,0,0,0,E,8075
168310,11,NA,38,35,f,0,0,1,0,1,E,8191
168311,11,NA,135,35,f,0,0,0,0,0,E,7541
168312,11,NA,59,41,f,0,0,1,0,0,E,8656
168313,11,NA,41,77,m,1,0,0,1,5,B,9660
168314,11,NA,76,34,f,0,0,0,0,0,E,7500
168315,11,NA,34,29,f,0,1,1,0,0,E,8463
168316,11,NA,40,19,f,0,0,0,0,0,E,8388
168317,11,NA,41,18,NA,NA,NA,NA,NA,NA,NA,7480
168318,11,NA,100,29,m,0,0,0,0,0,E,8561
168319,11,NA,67,21,f,0,0,1,0,0,E,8665
168320,11,NA,79,18,NA,NA,NA,NA,NA,NA,NA,6908
168321,11,NA,121,35,f,0,1,1,0,0,A,9270
168322,11,NA,14,28,f,0,0,1,0,0,C,9143
168323,11,NA,32,29,f,0,0,1,0,0,C,9273
168324,11,NA,38,31,m,0,0,1,0,0,E,8551
168325,11,NA,43,30,f,0,0,1,1,0,C,7113
168326,11,NA,135,35,m,0,0,0,0,0,E,7866
168327,11,NA,11,29,f,0,0,0,0,0,A,7341
168328,11,NA,44,29,m,0,0,0,0,0,C,8315
168329,11,NA,70,34,m,0,0,1,1,0,E,7493
168330,11,NA,35,21,f,0,0,0,0,0,C,9015
168331,11,NA,86,48,f,0,1,0,0,0,C,8753
168332,11,NA,81,36,m,0,0,1,0,0,E,9130
168333,11,NA,97,31,m,0,0,0,0,1,D,9005
168334,11,NA,134,20,NA,NA,NA,NA,NA,NA,NA,7973
168335,11,NA,100,32,f,0,0,0,0,0,B,7952
168336,11,NA,83,22,f,0,0,0,0,3,E,8728
168337,11,NA,39,48,m,0,0,0,0,0,E,7957
168338,11,NA,97,35,m,0,0,0,0,0,C,9317
168339,11,NA,135,36,m,0,0,1,0,0,E,8781
168340,11,NA,16,41,m,0,0,0,1,0,E,8577
168341,11,NA,97,42,f,0,0,0,0,1,B,8981
168342,11,NA,9,34,f,0,0,0,1,0,D,8698
168343,11,NA,120,27,f,0,0,0,1,0,E,6310
168344,11,NA,14,20,NA,NA,NA,NA,NA,NA,NA,8323
168345,11,NA,62,38,m,0,0,1,1,0,E,7824
168346,11,NA,41,32,m,0,0,1,0,0,E,9483
168347,11,NA,86,44,f,0,1,1,0,0,C,8949
168348,11,NA,58,44,f,0,0,0,0,1,B,8257
168349,11,NA,21,38,f,0,0,0,0,0,E,7535
168350,11,NA,30,45,f,0,0,0,1,0,A,9600
168351,11,NA,74,34,f,0,0,1,0,0,E,8897
168352,11,NA,67,21,m,0,0,0,0,0,E,8659
168353,11,NA,25,25,f,0,0,0,0,0,E,6685
168354,11,NA,79,20,m,0,0,1,0,0,E,8638
168355,11,NA,25,43,f,0,1,1,0,0,E,7389
168356,11,NA,21,35,f,0,1,0,0,0,B,8633
168357,11,NA,38,37,f,0,0,0,0,0,E,7619
168358,11,NA,25,20,NA,NA,NA,NA,NA,NA,NA,7473
168359,11,NA,103,19,NA,NA,NA,NA,NA,NA,NA,NA
168360,11,NA,86,26,NA,NA,NA,NA,NA,NA,NA,8094
168361,11,NA,120,23,m,0,0,0,0,0,B,7207
168362,11,NA,71,32,m,0,0,0,0,0,D,8422
168363,11,NA,109,42,m,0,0,1,0,0,E,8360
168364,11,NA,30,23,NA,NA,NA,NA,NA,NA,NA,8161
168365,11,NA,79,19,f,0,0,0,0,0,E,8525
168366,11,NA,121,37,f,0,1,1,0,0,C,8463
168367,11,NA,107,42,f,0,0,0,1,0,E,7879
168368,11,NA,127,23,f,0,0,0,0,0,E,7622
168369,11,NA,26,48,m,0,0,0,0,0,C,7140
168370,11,NA,10,41,m,0,0,1,0,0,D,7686
168371,11,NA,122,40,f,0,1,0,0,0,C,7814
168372,11,NA,32,30,f,0,0,1,0,0,B,9622
168373,11,NA,106,30,f,0,0,1,0,0,D,9170
168374,11,NA,120,35,f,0,0,0,1,0,C,8183
168375,11,NA,21,32,f,0,0,0,0,0,C,9034
168376,11,NA,11,19,NA,NA,NA,NA,NA,NA,NA,7826
168377,11,NA,135,34,f,0,0,1,0,0,C,8234
168378,11,NA,35,48,f,0,0,1,0,0,C,8734
168379,11,NA,67,23,m,0,0,1,0,0,B,8312
168380,11,NA,93,45,f,0,0,1,0,0,C,8009
168381,11,NA,110,31,f,0,1,0,0,0,B,9370
168382,11,NA,71,34,f,0,1,1,0,0,C,7743
168383,11,NA,79,30,f,0,0,1,0,0,E,7031
168384,11,NA,54,18,NA,NA,NA,NA,NA,NA,NA,8006
168385,11,NA,135,35,f,0,0,1,0,0,B,9210
168386,11,NA,14,18,NA,NA,NA,NA,NA,NA,NA,7829
168387,11,NA,41,20,NA,NA,NA,NA,NA,NA,NA,7625
168388,11,NA,49,29,m,0,0,0,0,0,A,9036
168389,11,NA,25,54,m,0,0,0,0,0,B,8747
168390,11,NA,79,50,f,0,1,0,1,0,A,9635
168391,11,NA,79,34,f,0,0,1,1,0,C,8686
168392,11,NA,40,22,f,0,0,1,0,0,E,8942
168393,11,NA,64,34,m,0,0,0,0,0,C,8338
168394,11,NA,18,40,f,0,0,0,0,0,B,9595
168395,11,NA,95,34,f,0,0,1,0,0,B,9403
168396,11,NA,130,19,NA,NA,NA,NA,NA,NA,NA,NA
168397,11,NA,106,28,m,0,0,0,1,0,E,8172
168398,11,NA,62,34,m,0,0,0,0,0,C,9006
168399,11,NA,16,38,f,0,1,0,0,0,C,9343
168400,11,NA,123,51,f,0,0,0,0,0,C,8548
168401,11,NA,121,37,m,0,0,0,1,0,E,8621
168402,11,NA,30,19,NA,NA,NA,NA,NA,NA,NA,8266
168403,11,NA,83,18,f,0,0,0,0,0,E,8511
168404,11,NA,25,33,m,0,0,1,0,0,E,6088
168405,11,NA,83,22,f,0,0,0,1,0,D,8903
168406,11,NA,95,34,f,0,0,1,0,0,A,8711
168407,11,NA,23,37,m,0,0,1,0,0,B,7957
168408,11,NA,69,40,f,0,0,0,0,0,C,9575
168409,11,NA,95,32,f,0,0,0,0,0,E,8437
168410,11,NA,15,55,f,0,0,1,0,0,A,9647
168411,11,NA,107,18,NA,NA,NA,NA,NA,NA,NA,6229
168412,11,NA,109,54,m,0,0,0,1,0,E,7637
168413,11,NA,85,20,NA,NA,NA,NA,NA,NA,NA,8035
168414,11,NA,59,55,f,0,0,0,0,0,A,9586
168415,11,NA,71,42,m,0,0,0,0,0,E,6820
168416,11,NA,23,33,f,0,0,1,0,0,E,8672
168417,11,NA,76,18,NA,NA,NA,NA,NA,NA,NA,8415
168418,11,NA,67,18,m,0,0,0,0,0,E,6851
168419,11,NA,99,18,f,0,0,0,0,0,E,7764
168420,11,NA,14,19,NA,NA,NA,NA,NA,NA,NA,6439
168421,11,NA,110,34,f,0,1,0,0,0,E,8617
168422,11,NA,109,39,m,0,0,1,0,2,E,8303
168423,11,NA,135,36,m,0,0,1,0,0,E,8257
168424,11,NA,34,19,NA,NA,NA,NA,NA,NA,NA,7449
168425,11,NA,61,42,f,0,0,1,0,0,C,8794
168426,11,NA,29,43,m,0,0,0,0,0,C,8731
168427,11,NA,23,28,m,0,0,1,0,0,E,9116
168428,11,NA,135,40,f,0,0,0,0,0,C,8772
168429,11,NA,122,36,m,0,0,0,1,0,E,8675
168430,11,NA,71,27,m,0,0,0,0,0,E,6234
168431,11,NA,34,36,f,0,1,0,0,1,E,5508
168432,11,NA,123,32,m,0,0,1,0,0,E,7565
168433,11,NA,38,29,f,0,0,0,0,0,B,9423
168434,11,NA,122,39,f,0,1,0,0,0,C,8376
168435,11,NA,90,27,f,0,0,0,0,0,E,7464
168436,11,NA,112,20,NA,NA,NA,NA,NA,NA,NA,7734
168437,11,NA,12,18,NA,NA,NA,NA,NA,NA,NA,7829
168438,11,NA,104,21,m,0,0,0,0,0,E,8349
168439,11,NA,14,19,NA,NA,NA,NA,NA,NA,NA,7750
168440,11,NA,104,19,m,0,0,0,0,0,E,8263
168441,11,NA,61,33,m,0,0,1,1,0,D,8685
168442,11,NA,98,22,m,0,0,1,0,0,C,8485
168443,11,NA,70,46,f,0,0,1,1,0,B,9658
168444,11,NA,43,19,NA,NA,NA,NA,NA,NA,NA,7580
168445,11,NA,38,31,f,0,0,0,0,0,A,8817
168446,11,NA,42,38,f,0,1,0,0,0,D,5923
168447,11,NA,112,19,NA,NA,NA,NA,NA,NA,NA,7792
168448,11,NA,8,34,m,0,0,0,0,0,B,8859
168449,11,NA,135,34,m,0,0,0,0,0,E,6932
168450,11,NA,63,40,m,0,0,1,0,0,D,7872
168451,11,NA,21,29,f,0,1,1,1,0,E,9149
168452,11,NA,106,35,f,0,0,0,0,0,E,8302
168453,11,NA,121,36,m,0,0,0,0,0,C,7661
168454,11,NA,107,20,NA,NA,NA,NA,NA,NA,NA,8011
168455,11,NA,54,46,f,0,0,1,0,0,B,8661
168456,11,NA,80,31,m,0,0,1,0,0,B,9317
168457,11,NA,32,30,f,0,0,0,0,0,E,7127
168458,11,NA,47,34,NA,0,0,0,0,0,D,7086
168459,11,NA,98,47,m,0,0,1,0,0,C,9319
168460,11,NA,11,18,NA,NA,NA,NA,NA,NA,NA,7829
168461,11,NA,85,18,NA,NA,NA,NA,NA,NA,NA,7777
168462,11,NA,80,40,f,0,0,0,0,0,C,8611
168463,11,NA,84,18,NA,NA,NA,NA,NA,NA,NA,7904
168464,11,NA,25,54,f,0,0,0,0,0,E,7424
168465,11,NA,23,43,f,0,0,0,0,0,A,8156
168466,11,NA,74,37,f,0,0,0,0,0,E,8647
168467,11,NA,25,36,f,0,0,1,0,0,E,7997
168468,11,NA,61,34,m,0,0,1,1,0,B,9017
168469,11,NA,109,41,m,0,0,1,0,0,C,8732
168470,11,NA,122,35,m,0,0,1,0,0,B,9422
168471,11,NA,86,29,f,0,0,0,0,0,C,8592
168472,11,NA,122,35,f,0,0,1,0,0,E,9412
168473,11,NA,8,31,f,0,0,1,0,0,E,8914
168474,11,NA,12,30,f,0,0,0,0,0,E,7238
